
  68826830, $GNGGA,190706.40,4028.8887347,N,10650.3528146,W,4,20,0.7,2110.067,M,-12.180,M,2.4,0000*5D
  68827830, $GNGGA,190707.40,4028.8889006,N,10650.3532454,W,4,18,0.9,2110.058,M,-12.180,M,1.4,0000*53
  68828828, $GNGGA,190708.40,4028.8890872,N,10650.3537003,W,4,20,0.7,2110.044,M,-12.180,M,2.4,0000*57
  68829828, $GNGGA,190709.40,4028.8892706,N,10650.3540113,W,4,19,0.8,2110.081,M,-12.180,M,1.4,0000*57
  68830830, $GNGGA,190710.40,4028.8894026,N,10650.3542484,W,4,19,0.8,2110.104,M,-12.180,M,2.4,0000*5A
  68831829, $GNGGA,190711.40,4028.8893441,N,10650.3544880,W,4,19,0.8,2110.302,M,-12.180,M,1.4,0000*50
  68832830, $GNGGA,190712.40,4028.8894485,N,10650.3547337,W,4,19,0.8,2110.552,M,-12.180,M,2.4,0000*58
  68833831, $GNGGA,190713.40,4028.8895520,N,10650.3549450,W,4,19,0.8,2110.759,M,-12.180,M,1.4,0000*54
  68834831, $GNGGA,190714.40,4028.8897625,N,10650.3551964,W,4,18,0.8,2110.814,M,-12.180,M,2.4,0000*50
  68835829, $GNGGA,190715.40,4028.8898341,N,10650.3553587,W,4,19,0.8,2110.853,M,-12.180,M,1.4,0000*5B
  68836831, $GNGGA,190716.40,4028.8898401,N,10650.3554534,W,4,19,0.8,2110.904,M,-12.180,M,2.4,0000*54
  68837828, $GNGGA,190717.40,4028.8898488,N,10650.3554768,W,4,19,0.8,2110.898,M,-12.180,M,1.4,0000*58
  68838830, $GNGGA,190718.40,4028.8899415,N,10650.3555324,W,4,19,0.8,2111.018,M,-12.180,M,2.4,0000*5D
  68839829, $GNGGA,190719.40,4028.8900320,N,10650.3555869,W,4,19,0.8,2111.070,M,-12.180,M,1.4,0000*53
  68840830, $GNGGA,190720.40,4028.8901457,N,10650.3557240,W,4,17,0.9,2111.116,M,-12.180,M,2.4,0000*51
  68841829, $GNGGA,190721.40,4028.8902851,N,10650.3558623,W,4,18,0.8,2111.108,M,-12.180,M,1.4,0000*55
  68842831, $GNGGA,190722.40,4028.8903271,N,10650.3559850,W,4,18,0.8,2111.181,M,-12.180,M,2.4,0000*56
  68843828, $GNGGA,190723.40,4028.8904627,N,10650.3561831,W,4,17,0.9,2111.216,M,-12.180,M,1.4,0000*5B
  68844829, $GNGGA,190724.40,4028.8905101,N,10650.3563493,W,4,17,0.9,2111.326,M,-12.180,M,2.4,0000*59
