Line,Sample,Easting [m],Northing [m],Mark,Status,GPSStat,GPSalt,Time[ms],Time[hhmmss.sss],PowerLn [mG],I_450Hz [ppm],Q_450Hz [ppm],I_1530Hz [ppm],Q_1530Hz [ppm],I_5310Hz [ppm],Q_5310Hz [ppm],I_18330Hz [ppm],Q_18330Hz [ppm],I_63030Hz [ppm],Q_63030Hz [ppm],Qsum [ppm]
1,121,344121.73,4482802.86,0,0,4,2114.77,66615514.2,183015.5142,6.9,9.92E+01,6.75E+02,4.29E+02,6.44E+02,7.81E+02,1.39E+03,1.31E+03,3.59E+03,3.70E+03,1.03E+04,1.66E+04
1,122,344121.67,4482802.89,0,0,4,2114.78,66615614.2,183015.6142,3.9,1.37E+02,7.21E+02,4.95E+02,6.70E+02,8.84E+02,1.44E+03,1.46E+03,3.57E+03,3.88E+03,1.03E+04,1.67E+04
1,123,344121.62,4482802.93,0,0,4,2114.79,66615714.2,183015.7142,7.3,2.48E+02,5.46E+02,5.78E+02,6.78E+02,8.90E+02,1.44E+03,1.54E+03,3.58E+03,4.00E+03,1.02E+04,1.65E+04
1,124,344121.57,4482802.96,0,0,4,2114.8,66615814.2,183015.8142,6.9,2.95E+02,4.26E+02,6.54E+02,6.61E+02,9.01E+02,1.41E+03,1.52E+03,3.57E+03,3.97E+03,1.03E+04,1.64E+04
1,125,344121.51,4482802.99,0,0,4,2114.81,66615914.2,183015.9142,5.2,2.43E+02,4.65E+02,5.39E+02,6.93E+02,8.67E+02,1.38E+03,1.45E+03,3.60E+03,3.83E+03,1.04E+04,1.65E+04
1,126,344121.46,4482803.02,0,0,4,2114.81,66616014.2,183016.0142,3.5,-7.90E+01,6.89E+02,2.55E+02,7.56E+02,6.20E+02,1.40E+03,1.23E+03,3.62E+03,3.69E+03,1.04E+04,1.69E+04
1,127,344121.41,4482803.05,0,0,4,2114.82,66616114.2,183016.1142,3.5,-4.14E+02,8.90E+02,-1.96E+01,7.49E+02,3.37E+02,1.42E+03,9.75E+02,3.60E+03,3.49E+03,1.04E+04,1.71E+04
1,128,344121.35,4482803.08,0,0,4,2114.83,66616214.2,183016.2142,8.8,-4.70E+02,9.03E+02,-8.78E+01,7.15E+02,3.24E+02,1.38E+03,9.45E+02,3.67E+03,3.32E+03,1.04E+04,1.71E+04
1,129,344121.3,4482803.11,0,0,4,2114.84,66616314.2,183016.3142,8.3,-1.50E+02,6.59E+02,1.99E+02,7.51E+02,5.01E+02,1.29E+03,1.10E+03,3.70E+03,3.42E+03,1.04E+04,1.68E+04
1,130,344121.25,4482803.14,0,0,4,2114.85,66616414.2,183016.4142,5.2,1.97E+02,3.04E+02,5.15E+02,8.06E+02,8.03E+02,1.28E+03,1.32E+03,3.65E+03,3.77E+03,1.04E+04,1.65E+04
1,131,344121.2,4482803.18,0,0,4,2114.85,66616514.2,183016.5142,5.5,9.83E+01,4.34E+02,5.02E+02,8.31E+02,8.98E+02,1.38E+03,1.38E+03,3.63E+03,3.82E+03,1.04E+04,1.66E+04
1,132,344121.15,4482803.21,0,0,4,2114.86,66616614.2,183016.6142,6.5,-1.27E+02,7.04E+02,3.02E+02,8.32E+02,6.70E+02,1.39E+03,1.20E+03,3.66E+03,3.64E+03,1.04E+04,1.70E+04
1,133,344121.1,4482803.24,0,0,4,2114.86,66616714.2,183016.7142,6.2,-1.92E+02,6.28E+02,2.51E+02,8.05E+02,5.51E+02,1.39E+03,1.08E+03,3.66E+03,3.60E+03,1.04E+04,1.69E+04
1,134,344121.05,4482803.28,0,0,4,2114.86,66616814.2,183016.8142,5.2,-1.53E+02,6.25E+02,2.46E+02,7.64E+02,5.94E+02,1.35E+03,1.09E+03,3.63E+03,3.62E+03,1.04E+04,1.67E+04
1,135,344120.99,4482803.31,0,0,4,2114.87,66616914.3,183016.9143,4.5,-1.25E+02,7.11E+02,2.49E+02,7.18E+02,6.20E+02,1.33E+03,1.14E+03,3.59E+03,3.65E+03,1.03E+04,1.67E+04
1,136,344120.94,4482803.34,0,0,4,2114.87,66617014.2,183017.0142,2.4,-2.36E+02,8.26E+02,2.15E+02,6.99E+02,6.47E+02,1.35E+03,1.16E+03,3.55E+03,3.58E+03,1.04E+04,1.68E+04
1,137,344120.89,4482803.37,0,0,4,2114.88,66617114.2,183017.1142,8.7,-3.59E+02,9.69E+02,1.55E+02,6.79E+02,6.92E+02,1.37E+03,1.17E+03,3.56E+03,3.48E+03,1.04E+04,1.70E+04
1,138,344120.84,4482803.41,0,0,4,2114.88,66617214.2,183017.2142,4.2,-1.96E+02,7.44E+02,3.30E+02,6.96E+02,7.83E+02,1.37E+03,1.24E+03,3.58E+03,3.54E+03,1.03E+04,1.67E+04
1,139,344120.79,4482803.44,0,0,4,2114.88,66617314.2,183017.3142,7.4,-1.32E+02,7.52E+02,4.28E+02,7.65E+02,9.18E+02,1.42E+03,1.33E+03,3.61E+03,3.70E+03,1.04E+04,1.69E+04
1,140,344120.74,4482803.47,0,0,4,2114.89,66617414.2,183017.4142,7.3,-8.69E+01,7.78E+02,4.60E+02,7.84E+02,8.66E+02,1.42E+03,1.35E+03,3.56E+03,3.74E+03,1.03E+04,1.69E+04
1,141,344120.69,4482803.51,0,0,4,2114.89,66617514.2,183017.5142,4.6,3.21E+01,5.18E+02,5.25E+02,7.45E+02,8.24E+02,1.35E+03,1.41E+03,3.54E+03,3.73E+03,1.03E+04,1.65E+04
1,142,344120.64,4482803.54,0,0,4,2114.9,66617614.2,183017.6142,6.5,-5.23E+01,5.52E+02,4.60E+02,7.34E+02,8.01E+02,1.34E+03,1.42E+03,3.61E+03,3.70E+03,1.04E+04,1.66E+04
1,143,344120.59,4482803.57,0,0,4,2114.9,66617714.2,183017.7142,3.7,-1.70E+02,5.48E+02,3.75E+02,7.14E+02,7.33E+02,1.40E+03,1.37E+03,3.63E+03,3.67E+03,1.04E+04,1.67E+04
1,144,344120.54,4482803.6,0,0,4,2114.91,66617814.2,183017.8142,3.2,-1.87E+02,7.01E+02,2.76E+02,6.94E+02,7.15E+02,1.39E+03,1.31E+03,3.63E+03,3.68E+03,1.04E+04,1.69E+04
1,145,344120.49,4482803.63,0,0,4,2114.91,66617914.2,183017.9142,7.2,-1.74E+02,9.53E+02,1.90E+02,6.85E+02,7.08E+02,1.35E+03,1.22E+03,3.64E+03,3.63E+03,1.05E+04,1.71E+04
1,146,344120.44,4482803.67,0,0,4,2114.92,66618014.2,183018.0142,6.6,-8.21E+01,7.93E+02,2.64E+02,7.30E+02,7.60E+02,1.32E+03,1.19E+03,3.68E+03,3.59E+03,1.05E+04,1.70E+04
1,147,344120.39,4482803.7,0,0,4,2114.92,66618114.2,183018.1142,6,-3.82E+01,5.60E+02,3.85E+02,7.57E+02,8.31E+02,1.35E+03,1.24E+03,3.71E+03,3.68E+03,1.05E+04,1.69E+04
1,148,344120.34,4482803.73,0,0,4,2114.93,66618214.2,183018.2142,5.8,-5.12E+01,5.82E+02,4.40E+02,7.76E+02,8.32E+02,1.38E+03,1.25E+03,3.74E+03,3.78E+03,1.06E+04,1.71E+04
1,149,344120.29,4482803.76,0,0,4,2114.93,66618314.2,183018.3142,5.5,-3.10E+01,7.58E+02,3.55E+02,8.41E+02,7.66E+02,1.41E+03,1.25E+03,3.75E+03,3.72E+03,1.07E+04,1.74E+04
1,150,344120.23,4482803.8,0,0,4,2114.94,66618414.2,183018.4142,5.3,-1.56E+02,8.28E+02,2.36E+02,7.90E+02,6.66E+02,1.35E+03,1.16E+03,3.72E+03,3.59E+03,1.07E+04,1.74E+04
1,151,344120.18,4482803.84,0,0,4,2114.94,66618514.2,183018.5142,4.9,-2.31E+02,7.02E+02,2.74E+02,6.79E+02,6.01E+02,1.32E+03,1.08E+03,3.73E+03,3.49E+03,1.07E+04,1.71E+04
1,152,344120.13,4482803.88,0,0,4,2114.95,66618614.2,183018.6142,6,-2.31E+02,6.22E+02,2.53E+02,6.83E+02,6.02E+02,1.41E+03,1.08E+03,3.75E+03,3.41E+03,1.07E+04,1.72E+04
1,153,344120.07,4482803.92,0,0,4,2114.95,66618714.2,183018.7142,3.5,-2.88E+02,7.11E+02,2.03E+02,7.58E+02,5.62E+02,1.37E+03,1.04E+03,3.77E+03,3.38E+03,1.07E+04,1.73E+04
1,154,344120.02,4482803.97,0,0,4,2114.95,66618814.2,183018.8142,5.6,-4.22E+02,8.14E+02,1.29E+02,7.44E+02,4.68E+02,1.35E+03,9.32E+02,3.76E+03,3.34E+03,1.07E+04,1.74E+04
1,155,344119.97,4482804.01,0,0,4,2114.96,66618914.2,183018.9142,7.4,-3.34E+02,6.75E+02,1.54E+02,7.21E+02,4.12E+02,1.32E+03,9.16E+02,3.69E+03,3.34E+03,1.07E+04,1.71E+04
1,156,344119.91,4482804.05,0,0,4,2114.96,66619014.2,183019.0142,7.1,-3.01E+02,5.40E+02,2.83E+02,7.55E+02,4.53E+02,1.30E+03,9.89E+02,3.66E+03,3.43E+03,1.07E+04,1.70E+04
1,157,344119.86,4482804.1,0,0,4,2114.97,66619114.2,183019.1142,4.6,-3.65E+02,5.79E+02,3.42E+02,7.87E+02,5.74E+02,1.30E+03,1.11E+03,3.68E+03,3.51E+03,1.07E+04,1.70E+04
1,158,344119.81,4482804.14,0,0,4,2114.97,66619214.2,183019.2142,6.1,-4.15E+02,7.35E+02,2.94E+02,7.28E+02,6.11E+02,1.33E+03,1.13E+03,3.71E+03,3.50E+03,1.07E+04,1.72E+04
1,159,344119.75,4482804.18,0,0,4,2114.97,66619314.2,183019.3142,8.1,-4.07E+02,7.53E+02,2.05E+02,6.65E+02,5.99E+02,1.40E+03,1.09E+03,3.73E+03,3.45E+03,1.08E+04,1.74E+04
1,160,344119.7,4482804.22,0,0,4,2114.98,66619414.2,183019.4142,3.3,-2.05E+02,6.93E+02,2.70E+02,6.34E+02,6.60E+02,1.40E+03,1.08E+03,3.77E+03,3.45E+03,1.08E+04,1.73E+04
1,161,344119.65,4482804.26,0,0,4,2114.98,66619514.2,183019.5142,6.8,-8.44E+01,7.95E+02,3.67E+02,6.09E+02,6.99E+02,1.40E+03,1.21E+03,3.76E+03,3.59E+03,1.08E+04,1.74E+04
1,162,344119.6,4482804.3,0,0,4,2114.98,66619614.2,183019.6142,8.7,-6.27E+01,6.73E+02,3.20E+02,6.52E+02,6.90E+02,1.41E+03,1.30E+03,3.77E+03,3.69E+03,1.08E+04,1.73E+04
1,163,344119.55,4482804.34,0,0,4,2114.99,66619714.2,183019.7142,6.4,-1.26E+01,4.37E+02,3.46E+02,7.34E+02,6.99E+02,1.42E+03,1.25E+03,3.79E+03,3.66E+03,1.08E+04,1.71E+04
1,164,344119.5,4482804.39,0,0,4,2114.99,66619814.2,183019.8142,4.3,-4.43E+01,6.20E+02,4.17E+02,7.40E+02,7.18E+02,1.45E+03,1.29E+03,3.74E+03,3.66E+03,1.07E+04,1.73E+04
1,165,344119.46,4482804.43,0,0,4,2114.99,66619914.2,183019.9142,6.8,-2.50E+02,8.81E+02,3.94E+02,7.02E+02,7.36E+02,1.48E+03,1.34E+03,3.71E+03,3.64E+03,1.07E+04,1.75E+04
1,166,344119.41,4482804.47,0,0,4,2115,66620014.2,183020.0142,7.7,-7.65E+01,7.71E+02,3.73E+02,7.30E+02,7.85E+02,1.39E+03,1.29E+03,3.73E+03,3.61E+03,1.07E+04,1.74E+04
1,167,344119.36,4482804.51,0,0,4,2115,66620114.2,183020.1142,5.3,7.50E+01,6.00E+02,3.68E+02,7.48E+02,7.92E+02,1.35E+03,1.24E+03,3.72E+03,3.51E+03,1.07E+04,1.71E+04
1,168,344119.31,4482804.55,0,0,4,2115,66620214.2,183020.2142,4.8,-2.23E+02,7.42E+02,2.81E+02,7.28E+02,6.47E+02,1.46E+03,1.20E+03,3.68E+03,3.44E+03,1.07E+04,1.73E+04
1,169,344119.26,4482804.59,0,0,4,2115.01,66620314.2,183020.3142,11,-5.27E+02,7.81E+02,1.65E+02,6.80E+02,4.86E+02,1.42E+03,1.06E+03,3.66E+03,3.38E+03,1.07E+04,1.72E+04
1,170,344119.21,4482804.63,0,0,4,2115.01,66620414.2,183020.4142,8.4,-3.65E+02,5.79E+02,1.89E+02,7.51E+02,5.55E+02,1.33E+03,1.02E+03,3.67E+03,3.36E+03,1.07E+04,1.70E+04
1,171,344119.15,4482804.68,0,0,4,2115.01,66620514.2,183020.5142,4.3,-9.06E+01,5.22E+02,3.87E+02,8.07E+02,6.95E+02,1.32E+03,1.16E+03,3.61E+03,3.50E+03,1.05E+04,1.68E+04
1,172,344119.1,4482804.73,0,0,4,2115.01,66620614.2,183020.6142,6.3,-1.44E+02,6.69E+02,4.26E+02,7.41E+02,7.15E+02,1.37E+03,1.25E+03,3.55E+03,3.57E+03,1.06E+04,1.69E+04
1,173,344119.04,4482804.78,0,0,4,2115.01,66620714.2,183020.7142,7.6,-1.93E+02,8.06E+02,3.00E+02,6.77E+02,6.75E+02,1.40E+03,1.23E+03,3.55E+03,3.58E+03,1.07E+04,1.71E+04
1,174,344118.99,4482804.82,0,0,4,2115.02,66620814.2,183020.8142,10.4,-1.52E+02,7.98E+02,2.81E+02,6.55E+02,6.14E+02,1.41E+03,1.19E+03,3.65E+03,3.54E+03,1.07E+04,1.72E+04
1,175,344118.93,4482804.87,0,0,4,2115.02,66620914.2,183020.9142,9.4,-1.79E+02,7.52E+02,3.07E+02,7.03E+02,6.42E+02,1.40E+03,1.18E+03,3.74E+03,3.56E+03,1.05E+04,1.71E+04
1,176,344118.88,4482804.92,0,0,4,2115.02,66621014.2,183021.0142,3.9,-2.76E+02,7.92E+02,3.19E+02,7.39E+02,7.25E+02,1.29E+03,1.16E+03,3.68E+03,3.59E+03,1.05E+04,1.70E+04
1,177,344118.82,4482804.97,0,0,4,2115.02,66621114.2,183021.1142,8.8,-4.35E+02,8.90E+02,2.30E+02,6.86E+02,6.23E+02,1.23E+03,1.05E+03,3.61E+03,3.44E+03,1.05E+04,1.69E+04
1,178,344118.77,4482805.02,0,0,4,2115.02,66621214.2,183021.2142,5,-3.43E+02,9.71E+02,2.53E+02,7.00E+02,5.77E+02,1.28E+03,9.84E+02,3.63E+03,3.39E+03,1.04E+04,1.70E+04
1,179,344118.72,4482805.07,0,0,4,2115.02,66621314.2,183021.3142,4.5,-2.01E+02,1.03E+03,3.38E+02,7.33E+02,6.72E+02,1.32E+03,1.15E+03,3.64E+03,3.52E+03,1.04E+04,1.71E+04
1,180,344118.66,4482805.12,0,0,4,2115.03,66621414.2,183021.4142,13.1,-3.28E+02,9.84E+02,2.73E+02,7.18E+02,6.41E+02,1.32E+03,1.24E+03,3.62E+03,3.51E+03,1.04E+04,1.70E+04
1,181,344118.6,4482805.15,0,0,4,2115.04,66621514.2,183021.5142,8.7,-1.43E+02,6.51E+02,3.18E+02,6.89E+02,6.68E+02,1.31E+03,1.31E+03,3.60E+03,3.54E+03,1.04E+04,1.66E+04
1,182,344118.55,4482805.18,0,0,4,2115.05,66621614.2,183021.6142,7.3,1.73E+02,4.27E+02,4.44E+02,7.08E+02,7.44E+02,1.28E+03,1.35E+03,3.62E+03,3.75E+03,1.03E+04,1.64E+04
1,183,344118.49,4482805.21,0,0,4,2115.06,66621714.2,183021.7142,11.4,-2.12E+02,7.93E+02,2.75E+02,7.09E+02,6.43E+02,1.30E+03,1.21E+03,3.61E+03,3.74E+03,1.03E+04,1.67E+04
1,184,344118.43,4482805.25,0,0,4,2115.06,66621814.2,183021.8142,8.3,-3.81E+02,7.92E+02,2.11E+02,7.70E+02,5.68E+02,1.29E+03,1.11E+03,3.58E+03,3.57E+03,1.02E+04,1.67E+04
1,185,344118.38,4482805.28,0,0,4,2115.07,66621914.2,183021.9142,5.1,-1.95E+02,6.89E+02,3.58E+02,7.99E+02,6.06E+02,1.32E+03,1.12E+03,3.60E+03,3.46E+03,1.02E+04,1.66E+04
1,186,344118.32,4482805.31,0,0,4,2115.08,66622014.2,183022.0142,5.4,-2.25E+02,7.46E+02,2.84E+02,7.17E+02,6.28E+02,1.37E+03,1.09E+03,3.59E+03,3.47E+03,1.01E+04,1.66E+04
1,187,344118.26,4482805.34,0,0,4,2115.09,66622114.2,183022.1142,9.8,-2.32E+02,8.35E+02,2.51E+02,6.16E+02,6.03E+02,1.37E+03,1.09E+03,3.55E+03,3.55E+03,1.01E+04,1.65E+04
1,188,344118.21,4482805.37,0,0,4,2115.1,66622214.2,183022.2142,9.1,-1.79E+02,8.59E+02,2.67E+02,6.63E+02,6.71E+02,1.37E+03,1.18E+03,3.53E+03,3.58E+03,1.01E+04,1.65E+04
1,189,344118.15,4482805.4,0,0,4,2115.11,66622314.2,183022.3142,6.8,-1.33E+02,6.15E+02,3.14E+02,8.15E+02,6.52E+02,1.38E+03,1.25E+03,3.51E+03,3.60E+03,1.00E+04,1.63E+04
1,190,344118.09,4482805.43,0,0,4,2115.12,66622414.2,183022.4142,8.4,-1.24E+02,3.70E+02,4.13E+02,8.18E+02,6.14E+02,1.38E+03,1.28E+03,3.47E+03,3.68E+03,9.96E+03,1.60E+04
1,191,344118.03,4482805.46,0,0,4,2115.13,66622514.2,183022.5142,4.6,3.63E+01,4.12E+02,5.19E+02,7.55E+02,7.39E+02,1.36E+03,1.33E+03,3.47E+03,3.72E+03,9.91E+03,1.59E+04
1,192,344117.97,4482805.48,0,0,4,2115.15,66622614.2,183022.6142,7.6,-8.16E+01,8.07E+02,5.06E+02,7.39E+02,8.35E+02,1.38E+03,1.34E+03,3.48E+03,3.72E+03,9.84E+03,1.62E+04
1,193,344117.91,4482805.5,0,0,4,2115.16,66622714.2,183022.7142,6.6,-8.58E+01,9.23E+02,4.90E+02,7.43E+02,7.86E+02,1.37E+03,1.29E+03,3.46E+03,3.77E+03,9.83E+03,1.63E+04
1,194,344117.85,4482805.53,0,0,4,2115.17,66622814.2,183022.8142,8.2,3.65E+01,7.72E+02,4.97E+02,7.16E+02,7.46E+02,1.32E+03,1.25E+03,3.44E+03,3.75E+03,9.76E+03,1.60E+04
1,195,344117.79,4482805.55,0,0,4,2115.18,66622914.2,183022.9142,12,2.29E+01,6.13E+02,4.68E+02,7.15E+02,7.70E+02,1.31E+03,1.30E+03,3.41E+03,3.72E+03,9.58E+03,1.56E+04
1,196,344117.73,4482805.57,0,0,4,2115.19,66623014.2,183023.0142,4.5,1.61E+02,5.64E+02,5.68E+02,6.75E+02,8.81E+02,1.29E+03,1.38E+03,3.37E+03,3.81E+03,9.44E+03,1.53E+04
1,197,344117.67,4482805.6,0,0,4,2115.21,66623114.2,183023.1142,5.5,7.51E+01,9.24E+02,4.76E+02,5.80E+02,9.49E+02,1.26E+03,1.40E+03,3.28E+03,3.81E+03,9.42E+03,1.55E+04
1,198,344117.61,4482805.62,0,0,4,2115.22,66623214.2,183023.2142,9.8,-2.99E+02,9.04E+02,3.75E+02,5.51E+02,8.78E+02,1.20E+03,1.36E+03,3.22E+03,3.67E+03,9.45E+03,1.53E+04
1,199,344117.55,4482805.64,0,0,4,2115.23,66623314.2,183023.3142,9.8,-1.45E+02,2.96E+02,6.45E+02,7.11E+02,9.33E+02,1.21E+03,1.39E+03,3.24E+03,3.68E+03,9.40E+03,1.49E+04
1,200,344117.5,4482805.67,0,0,4,2115.24,66623414.2,183023.4142,9.7,2.10E+02,1.11E+02,8.00E+02,7.90E+02,9.94E+02,1.25E+03,1.49E+03,3.23E+03,3.82E+03,9.39E+03,1.48E+04
1,201,344117.46,4482805.71,0,0,4,2115.24,66623514.2,183023.5142,7.6,2.84E+02,5.73E+02,7.03E+02,7.07E+02,9.76E+02,1.25E+03,1.51E+03,3.28E+03,3.79E+03,9.43E+03,1.52E+04
1,202,344117.42,4482805.75,0,0,4,2115.24,66623614.2,183023.6142,5.7,2.25E+02,8.20E+02,6.26E+02,7.18E+02,9.83E+02,1.26E+03,1.45E+03,3.40E+03,3.76E+03,9.48E+03,1.57E+04
1,203,344117.38,4482805.79,0,0,4,2115.25,66623714.2,183023.7142,11.9,1.56E+02,8.05E+02,5.38E+02,6.63E+02,1.01E+03,1.31E+03,1.49E+03,3.46E+03,3.79E+03,9.68E+03,1.59E+04
1,204,344117.34,4482805.84,0,0,4,2115.25,66623814.2,183023.8142,7.6,1.04E+02,6.94E+02,5.12E+02,5.61E+02,9.48E+02,1.37E+03,1.46E+03,3.50E+03,3.78E+03,9.93E+03,1.61E+04
1,205,344117.3,4482805.88,0,0,4,2115.25,66623914.2,183023.9142,10.3,7.93E+01,4.93E+02,5.27E+02,6.26E+02,8.31E+02,1.32E+03,1.33E+03,3.55E+03,3.82E+03,1.01E+04,1.61E+04
1,206,344117.26,4482805.92,0,0,4,2115.25,66624014.2,183024.0142,7.1,9.01E+01,6.37E+02,5.37E+02,7.19E+02,7.80E+02,1.28E+03,1.24E+03,3.61E+03,3.76E+03,1.03E+04,1.66E+04
1,207,344117.22,4482805.96,0,0,4,2115.26,66624114.2,183024.1142,6.4,1.16E-01,7.87E+02,4.98E+02,7.33E+02,7.35E+02,1.35E+03,1.22E+03,3.67E+03,3.64E+03,1.05E+04,1.71E+04
1,208,344117.18,4482806,0,0,4,2115.26,66624214.2,183024.2142,8.7,-3.00E+02,9.58E+02,3.44E+02,6.70E+02,6.43E+02,1.37E+03,1.21E+03,3.76E+03,3.57E+03,1.08E+04,1.76E+04
1,209,344117.14,4482806.05,0,0,4,2115.26,66624314.2,183024.3142,19.6,-2.37E+02,7.26E+02,2.33E+02,6.83E+02,5.67E+02,1.41E+03,1.13E+03,3.88E+03,3.52E+03,1.13E+04,1.80E+04
1,210,344117.1,4482806.09,0,0,4,2115.26,66624414.2,183024.4142,10.5,-2.66E+02,4.15E+02,3.32E+02,7.19E+02,5.87E+02,1.47E+03,1.13E+03,4.01E+03,3.55E+03,1.16E+04,1.82E+04
1,211,344117.06,4482806.12,0,0,4,2115.27,66624514.2,183024.5142,7.6,-9.28E+02,4.65E+02,3.01E+02,7.13E+02,5.71E+02,1.45E+03,1.15E+03,4.10E+03,3.54E+03,1.20E+04,1.87E+04
1,212,344117.01,4482806.15,0,0,4,2115.27,66624614.2,183024.6142,9.5,-7.75E+02,5.80E+02,1.49E+02,7.20E+02,4.71E+02,1.49E+03,1.03E+03,4.22E+03,3.44E+03,1.24E+04,1.94E+04
1,213,344116.97,4482806.19,0,0,4,2115.28,66624714.2,183024.7142,9.1,-4.04E+02,7.08E+02,1.98E+02,7.70E+02,4.26E+02,1.54E+03,9.38E+02,4.26E+03,3.35E+03,1.27E+04,2.00E+04
1,214,344116.92,4482806.22,0,0,4,2115.28,66624814.2,183024.8142,8.3,-2.61E+02,7.22E+02,2.33E+02,8.35E+02,4.91E+02,1.49E+03,9.98E+02,4.28E+03,3.40E+03,1.29E+04,2.03E+04
1,215,344116.87,4482806.25,0,0,4,2115.29,66624914.2,183024.9142,6.1,-2.47E+02,6.70E+02,1.75E+02,8.20E+02,5.66E+02,1.47E+03,1.06E+03,4.35E+03,3.55E+03,1.32E+04,2.05E+04
1,216,344116.83,4482806.28,0,0,4,2115.29,66625014.2,183025.0142,6,-3.11E+02,7.31E+02,1.35E+02,8.33E+02,5.46E+02,1.57E+03,1.05E+03,4.47E+03,3.46E+03,1.34E+04,2.10E+04
1,217,344116.78,4482806.32,0,0,4,2115.3,66625114.2,183025.1142,8.5,-2.80E+02,8.45E+02,9.56E+01,8.06E+02,5.53E+02,1.64E+03,1.02E+03,4.56E+03,3.41E+03,1.35E+04,2.13E+04
1,218,344116.74,4482806.35,0,0,4,2115.3,66625214.2,183025.2142,9.9,-3.32E+01,7.55E+02,1.67E+02,7.68E+02,6.18E+02,1.62E+03,1.06E+03,4.57E+03,3.53E+03,1.36E+04,2.13E+04
1,219,344116.69,4482806.38,0,0,4,2115.31,66625314.2,183025.3142,8.7,1.90E+02,5.65E+02,3.43E+02,8.38E+02,7.14E+02,1.61E+03,1.16E+03,4.54E+03,3.70E+03,1.37E+04,2.13E+04
1,220,344116.64,4482806.42,0,0,4,2115.31,66625414.2,183025.4142,8.3,1.32E+02,6.97E+02,4.56E+02,8.54E+02,7.64E+02,1.62E+03,1.28E+03,4.53E+03,3.77E+03,1.39E+04,2.16E+04
1,221,344116.59,4482806.46,0,0,4,2115.32,66625514.2,183025.5142,7.6,-3.75E+01,8.01E+02,5.12E+02,8.52E+02,7.88E+02,1.69E+03,1.27E+03,4.57E+03,3.71E+03,1.40E+04,2.19E+04
1,222,344116.54,4482806.5,0,0,4,2115.32,66625614.2,183025.6142,8,-9.01E+01,7.97E+02,4.92E+02,8.20E+02,7.35E+02,1.67E+03,1.21E+03,4.57E+03,3.62E+03,1.38E+04,2.17E+04
1,223,344116.5,4482806.54,0,0,4,2115.33,66625714.2,183025.7142,8.8,-2.31E+01,9.13E+02,4.83E+02,7.53E+02,6.91E+02,1.57E+03,1.23E+03,4.59E+03,3.61E+03,1.37E+04,2.15E+04
1,224,344116.45,4482806.58,0,0,4,2115.34,66625814.2,183025.8142,10,-8.64E+00,8.43E+02,5.33E+02,7.90E+02,8.15E+02,1.56E+03,1.34E+03,4.58E+03,3.75E+03,1.36E+04,2.14E+04
1,225,344116.4,4482806.62,0,0,4,2115.34,66625914.3,183025.9143,6.3,-7.53E+01,6.60E+02,5.43E+02,7.97E+02,8.47E+02,1.59E+03,1.39E+03,4.52E+03,3.84E+03,1.35E+04,2.11E+04
1,226,344116.35,4482806.66,0,0,4,2115.35,66626014.2,183026.0142,9.4,-6.48E+01,6.86E+02,4.86E+02,7.86E+02,7.16E+02,1.59E+03,1.32E+03,4.41E+03,3.69E+03,1.33E+04,2.08E+04
1,227,344116.3,4482806.7,0,0,4,2115.36,66626114.2,183026.1142,9.3,5.70E+01,5.54E+02,4.64E+02,8.02E+02,7.02E+02,1.58E+03,1.25E+03,4.29E+03,3.57E+03,1.30E+04,2.02E+04
1,228,344116.25,4482806.74,0,0,4,2115.36,66626214.2,183026.2142,10.7,3.62E+01,6.07E+02,4.73E+02,7.27E+02,7.87E+02,1.53E+03,1.23E+03,4.26E+03,3.57E+03,1.27E+04,1.98E+04
1,229,344116.2,4482806.78,0,0,4,2115.37,66626314.2,183026.3142,7.3,-5.69E+01,6.54E+02,4.32E+02,6.87E+02,7.77E+02,1.47E+03,1.23E+03,4.17E+03,3.55E+03,1.23E+04,1.93E+04
1,230,344116.15,4482806.82,0,0,4,2115.37,66626414.2,183026.4142,9,-2.14E+02,7.93E+02,3.29E+02,7.58E+02,6.69E+02,1.43E+03,1.18E+03,4.06E+03,3.47E+03,1.20E+04,1.91E+04
1,231,344116.11,4482806.85,0,0,4,2115.38,66626514.2,183026.5142,10.6,-3.54E+02,8.90E+02,2.63E+02,7.52E+02,5.09E+02,1.43E+03,1.07E+03,3.98E+03,3.41E+03,1.17E+04,1.88E+04
1,232,344116.08,4482806.88,0,0,4,2115.39,66626614.2,183026.6142,11.6,-1.26E+02,5.31E+02,2.94E+02,7.77E+02,5.14E+02,1.43E+03,9.58E+02,3.89E+03,3.41E+03,1.15E+04,1.81E+04
1,233,344116.04,4482806.9,0,0,4,2115.4,66626714.2,183026.7142,9.8,6.34E+01,3.71E+02,4.06E+02,8.27E+02,6.59E+02,1.35E+03,1.07E+03,3.81E+03,3.47E+03,1.11E+04,1.75E+04
1,234,344116.01,4482806.93,0,0,4,2115.41,66626814.2,183026.8142,7.9,4.44E+01,6.14E+02,4.68E+02,7.52E+02,7.39E+02,1.29E+03,1.17E+03,3.70E+03,3.51E+03,1.08E+04,1.72E+04
1,235,344115.98,4482806.96,0,0,4,2115.43,66626914.2,183026.9142,9.7,-1.51E+02,8.30E+02,3.97E+02,7.03E+02,7.04E+02,1.29E+03,1.15E+03,3.59E+03,3.49E+03,1.06E+04,1.70E+04
