,Unnamed: 0,x,y,elevation,ssssHCP1.6f450h0.15,HCP1.6f1530h0.15,HCP1.6f5310h0.15,HCP1.6f18330h0.15,HCP1.6f63030h0.15
54419,54419,344118.82,4482846.51,2099.37,290.6827361,86.78834026,43.60352845,33.46798167,24.67774843
54424,54424,344118.81,4482846.5,2099.38,262.9777249,93.12608791,42.11280953,32.92817552,25.05450794
54429,54429,344118.8,4482846.48,2099.39,254.1824833,76.95836431,44.72156764,33.46798167,24.89752481
54434,54434,344118.82,4482846.51,2099.38,267.8151078,91.31530286,44.34888791,33.79186537,25.27428433
54439,54439,344118.84,4482846.54,2099.38,264.7367732,86.65899847,42.48548926,33.68390414,24.70914505
54444,54444,344118.85,4482846.56,2099.38,266.0560595,89.63385961,45.09424737,34.54759399,25.2428877
54449,54449,344118.85,4482846.58,2099.38,297.2791673,85.49492237,48.82104467,33.36002044,24.6463518
54454,54454,344118.85,4482846.58,2099.38,314.4298885,102.1800131,45.09424737,33.46798167,24.7719383
54459,54459,344118.86,4482846.57,2099.38,255.5017695,96.6183162,45.09424737,33.03613675,24.67774843
54464,54464,344118.87,4482846.59,2099.37,321.9058439,93.64345506,46.95764602,33.8998266,24.67774843
54469,54469,344118.87,4482846.6,2099.36,235.7124758,90.53925213,48.07568521,34.22371029,24.52076529
54474,54474,344118.87,4482846.61,2099.36,270.8934424,92.35003717,45.83960683,33.68390414,24.83473156
54479,54479,344118.88,4482846.61,2099.36,240.9896208,85.23623879,47.70300548,34.22371029,24.92892144
54484,54484,344118.88,4482846.6,2099.36,315.7491747,83.16677017,43.23084872,33.79186537,24.6463518
54489,54489,344118.88,4482846.58,2099.37,295.0803569,92.22069539,44.34888791,33.68390414,24.70914505
54494,54494,344118.88,4482846.44,2099.39,254.6222454,89.11649246,45.09424737,34.11574906,25.21149108
54499,54499,344118.89,4482846.31,2099.4,213.7243717,102.4386967,45.09424737,34.00778783,25.33707758
54504,54504,344118.95,4482846.26,2099.42,272.2127286,92.22069539,44.72156764,32.82021429,24.7719383
54509,54509,344119,4482846.22,2099.42,300.3575019,91.83267002,42.85816899,33.57594291,25.21149108
54514,54514,344119.04,4482846.1,2099.39,249.7848625,78.89849114,42.85816899,33.25205921,25.61964722
54519,54519,344119.09,4482846,2099.36,219.4412788,84.71887164,45.83960683,33.57594291,25.27428433
54524,54524,344119.2,4482846,2099.34,386.1111078,75.92363,39.50405141,31.63264074,25.27428433
54529,54529,344119.3,4482845.99,2099.32,375.1170558,88.21109993,40.24941087,30.98487336,25.49406071
54534,54534,344119.28,4482845.97,2099.29,208.4472268,97.91173409,46.58496629,33.57594291,25.96501011
54539,54539,344119.26,4482845.94,2099.26,209.766513,79.54520009,39.50405141,31.95652444,26.21618312
54544,54544,344119.3,4482845.97,2099.27,249.3451004,75.66494642,44.72156764,32.49633059,26.90690891
54549,54549,344119.34,4482845.98,2099.29,233.5136654,76.18231358,42.85816899,34.33167152,27.3778583
54554,54554,344119.38,4482845.9,2099.39,279.688684,60.40261535,41.7401298,32.82021429,26.87551228
54559,54559,344119.43,4482845.81,2099.48,184.7000743,62.47208397,36.29900573,32.60429182,27.18947855
54564,54564,344119.57,4482845.72,2099.44,154.7962528,74.50087033,42.85816899,34.97943891,29.79539854
54569,54569,344119.72,4482845.64,2099.4,231.7546171,57.29841242,44.34888791,38.11031462,32.65249156
54574,54574,344119.89,4482845.59,2099.34,277.9296357,88.08175814,47.33032575,43.07653125,37.36198553
54579,54579,344120.06,4482845.54,2099.28,304.7551227,96.48897441,57.39267847,47.50294173,40.81561444
54584,54584,344120.13,4482845.55,2099.28,341.6951375,108.9057861,62.98287442,51.17362359,44.89717589
54589,54589,344120.2,4482845.55,2099.28,256.3812937,116.6662935,66.336992,53.33284822,45.83907468
54594,54594,344120.31,4482845.53,2099.27,351.8096654,122.3573322,67.82771092,54.73634422,46.78097348
54599,54599,344120.42,4482845.51,2099.25,206.6881784,113.8207741,66.70967173,56.35576269,48.3508048
54604,54604,344120.48,4482845.33,2099.26,315.7491747,104.5081653,65.59163254,57.21945254,49.60666986
54609,54609,344120.55,4482845.15,2099.27,479.3406691,104.7668489,59.62875685,48.79847651,42.69941203
54614,54614,344120.79,4482845.05,2099.25,229.5558067,79.28651651,40.62209061,32.06448567,26.02780336
54619,54619,344121.02,4482844.95,2099.24,310.0322677,66.61102121,27.57830004,19.86486654,12.93541012
54624,54624,344121.2,4482844.86,2099.24,230.4353309,65.83497048,32.23679667,21.05244009,12.5586506
54629,54629,344121.37,4482844.76,2099.23,232.6341413,75.40626285,30.33613005,20.4046727,12.43306409
54634,54634,344121.48,4482844.46,2099.09,182.941026,68.42180625,31.2305614,22.88778102,14.03429204
54639,54639,344121.59,4482844.18,2098.96,251.1041487,67.12838837,32.87035221,22.77981978,15.88669301
54644,54644,344121.74,4482844.22,2098.97,279.688684,68.29246446,31.67777708,23.64350963,18.33562987
54649,54649,344121.87,4482844.25,2098.97,205.3688922,63.63616007,36.78348938,27.09826903,20.47060048
54654,54654,344121.92,4482844.31,2098.97,127.0912416,79.02783293,35.03189465,29.25749366,21.94624192
54659,54659,344121.98,4482844.37,2098.96,141.1636283,79.4158583,35.33003843,30.55302843,22.29160481
54664,54664,344122.08,4482844.35,2098.98,248.9053383,72.43140171,39.87673114,31.74060197,23.35909011
54669,54669,344122.2,4482844.32,2099,272.2127286,68.16312268,47.33032575,33.36002044,25.83942361
54674,54674,344122.46,4482844.21,2098.95,234.3931896,82.90808659,49.56640413,36.81477984,28.47674023
54679,54679,344122.72,4482844.1,2098.89,103.3440892,97.26502515,49.1937244,41.02526786,31.71059276
54684,54684,344122.92,4482843.89,2098.83,231.7546171,94.03148043,51.80248251,38.43419831,31.71059276
54689,54689,344123.12,4482843.69,2098.77,215.4834201,81.7440105,45.4669271,34.87147768,29.9837783
54694,54694,344123.32,4482843.74,2098.76,215.043658,95.4542401,38.01333249,29.04157119,26.90690891
54699,54699,344123.53,4482843.77,2098.75,273.0922528,80.70927619,34.47287505,27.09826903,24.83473156
54704,54704,344123.78,4482843.62,2098.71,316.6286989,92.60872075,36.85802533,27.09826903,24.80333493
54709,54709,344124.03,4482843.49,2098.67,224.2786617,68.03378089,31.2305614,24.83108318,23.01372722
54714,54714,344124.27,4482843.38,2098.63,18.86579331,52.38342445,24.33598639,22.67185855,22.07182843
54719,54719,344124.51,4482843.27,2098.59,397.984684,110.4578876,37.11890114,24.18331579,22.07182843
54724,54724,344124.65,4482843.25,2098.56,470.5454275,116.6662935,37.26797303,25.47885056,22.16601831
54729,54729,344124.78,4482843.22,2098.53,501.3287732,109.5524951,38.75869195,25.37088933,22.35439806
54734,54734,344124.87,4482843.22,2098.53,435.804223,89.7632014,37.64065276,26.23457918,22.22881156
54739,54739,344124.96,4482843.2,2098.52,343.0144238,102.0506713,33.09396005,25.37088933,22.44858794
54744,54744,344125.14,4482843.02,2098.53,285.8453532,81.61466871,37.00709722,25.15496687,22.79395084
54749,54749,344125.32,4482842.84,2098.53,212.4050855,84.58952985,38.38601222,29.14953243,23.67305638
54754,54754,344125.55,4482842.62,2098.52,20.88869888,64.15352722,38.01333249,33.36002044,26.05919999
54759,54759,344125.77,4482842.41,2098.51,23.21943792,85.62426416,45.83960683,36.59885738,26.84411565
54764,54764,344125.97,4482842.2,2098.51,307.8334572,112.656698,55.90195955,40.16157801,27.47204818
54769,54769,344126.17,4482842,2098.52,427.8885056,164.2640717,65.59163254,42.2128414,28.16277397
54774,54774,344126.32,4482841.95,2098.52,346.9722825,124.0387754,60.74679604,42.32080263,29.10467276
54779,54779,344126.48,4482841.89,2098.53,338.1770409,116.5369517,60.74679604,42.42876386,29.35584577
54784,54784,344126.65,4482841.81,2098.52,381.2737249,107.0950011,55.52927982,40.8093454,28.97908626
54789,54789,344126.83,4482841.72,2098.51,429.6475539,92.0913536,52.92052171,40.05361678,28.3197571
54794,54794,344126.99,4482841.66,2098.52,391.8280149,81.35598513,52.54784198,38.32623708,27.12668529
54799,54799,344127.16,4482841.58,2098.52,282.3272565,92.86740433,51.80248251,38.32623708,26.310373
54804,54804,344127.39,4482841.32,2098.47,217.2424684,102.8267221,46.95764602,33.57594291,22.76255421
54809,54809,344127.63,4482841.07,2098.43,318.3877472,80.83861797,43.60352845,30.33710597,20.94154987
54814,54814,344127.93,4482841,2098.4,334.6589442,92.99674612,41.36745007,30.55302843,20.94154987
54819,54819,344128.23,4482840.94,2098.38,261.6584387,91.31530286,42.11280953,30.33710597,22.35439806
54824,54824,344128.54,4482840.94,2098.34,251.5439108,98.9464684,43.23084872,31.30875705,23.01372722
54829,54829,344128.83,4482840.93,2098.3,284.0863048,89.24583424,43.97620818,32.06448567,24.55216192
54834,54834,344128.91,4482840.79,2098.34,267.3753457,84.71887164,42.48548926,31.84856321,24.92892144
54839,54839,344129,4482840.65,2098.36,242.3089071,64.67089438,42.85816899,32.06448567,24.86612818
54844,54844,344129.16,4482840.59,2098.3,277.0501115,78.51046578,45.4669271,31.20079582,24.52076529
54849,54849,344129.32,4482840.54,2098.25,311.791316,85.75360595,45.4669271,31.84856321,23.67305638
54854,54854,344129.32,4482840.58,2098.24,399.7437323,109.5524951,45.09424737,30.98487336,23.35909011
54859,54859,344129.32,4482840.61,2098.23,330.2613234,110.4578876,45.09424737,30.98487336,23.29629686
54864,54864,344129.32,4482840.64,2098.24,345.6529963,93.2554297,44.72156764,32.06448567,23.54746987
54869,54869,344129.33,4482840.66,2098.24,300.3575019,98.17041767,46.21228656,32.28040813,23.76724626
54874,54874,344129.35,4482840.53,2098.25,-23.30739033,115.2435338,43.60352845,32.82021429,24.11260915
54879,54879,344129.39,4482840.41,2098.25,246.7065279,109.1644697,47.33032575,34.76351645,24.96031806
54884,54884,344129.52,4482840.27,2098.25,343.0144238,105.0255325,46.95764602,33.68390414,25.21149108
54889,54889,344129.64,4482840.13,2098.24,226.03771,84.46018806,42.11280953,32.82021429,25.2428877
54894,54894,344129.71,4482840.12,2098.2,182.941026,66.61102121,40.24941087,31.41671828,24.99171469
54899,54899,344129.78,4482840.1,2098.17,129.290052,58.85051389,38.75869195,31.63264074,25.05450794
54904,54904,344129.86,4482839.9,2098.26,133.6876729,69.19785699,40.99477034,31.20079582,25.21149108
54909,54909,344129.96,4482839.69,2098.34,277.4898736,86.01228952,43.23084872,31.63264074,24.67774843
54914,54914,344130.34,4482839.31,2098.37,336.8577546,86.52965668,44.72156764,30.55302843,23.35909011
54919,54919,344130.72,4482838.93,2098.4,292.8815465,91.83267002,42.11280953,29.14953243,22.88814072
54924,54924,344131.05,4482838.58,2098.46,136.7660074,96.23029084,41.36745007,28.82564873,23.45327999
54929,54929,344131.39,4482838.23,2098.5,82.67527137,76.44099716,40.99477034,30.12118351,23.89283276
54934,54934,344131.77,4482837.94,2098.49,300.7972639,79.93322545,42.11280953,29.58137735,24.30098891
54939,54939,344132.15,4482837.65,2098.47,304.3153606,88.46978351,42.85816899,28.7176875,23.32769349
54944,54944,344132.56,4482837.32,2098.47,233.5136654,96.23029084,37.26797303,27.85399765,21.82065541
54949,54949,344132.96,4482837,2098.47,91.91027509,55.09960201,27.31742423,22.77981978,17.80188722
54954,54954,344133.28,4482836.71,2098.49,554.100223,82.64940302,34.32380316,24.50719948,19.30892529
54959,54959,344133.61,4482836.42,2098.51,146.8805353,105.284216,40.62209061,28.82564873,22.60557108
54964,54964,344134,4482836.12,2098.54,81.79574721,71.91403455,39.13137168,29.25749366,24.92892144
54969,54969,344134.39,4482835.81,2098.56,306.514171,75.14757927,43.60352845,31.09283459,25.65104385
54974,54974,344134.75,4482835.51,2098.6,457.3525651,70.87930024,42.48548926,30.33710597,25.43126746
54979,54979,344135.11,4482835.21,2098.63,186.0193606,81.87335228,38.38601222,29.79729981,25.14869782
54984,54984,344135.48,4482834.95,2098.68,368.5206245,95.32489832,42.48548926,30.55302843,25.21149108
54989,54989,344135.84,4482834.69,2098.72,236.592,88.46978351,40.62209061,30.76895089,25.61964722
54994,54994,344136.21,4482834.36,2098.78,213.7243717,82.52006123,40.24941087,30.33710597,25.83942361
54999,54999,344136.58,4482834.03,2098.84,134.1274349,69.97390772,36.44807763,29.79729981,25.1173012
55004,55004,344136.96,4482833.69,2098.92,208.0074647,72.94876886,39.13137168,28.82564873,24.23819565
55009,55009,344137.34,4482833.34,2098.99,238.3510483,97.13568336,43.97620818,29.36545489,23.79864288
55014,55014,344137.74,4482832.99,2099,167.5493532,54.45289307,30.63427383,25.80273426,22.13462168
55019,55019,344138.13,4482832.64,2099.02,313.5503643,86.91768205,40.99477034,27.74603642,23.01372722
55024,55024,344138.56,4482832.32,2099.06,345.2132342,96.10094905,42.11280953,29.68933858,24.89752481
55029,55029,344138.98,4482832,2099.1,203.6098439,81.87335228,42.48548926,31.52467951,26.49875276
55034,55034,344139.39,4482831.57,2099.16,193.495316,99.59317734,42.11280953,31.95652444,28.00579083
55039,55039,344139.8,4482831.15,2099.22,230.4353309,96.35963263,45.83960683,34.33167152,30.4547277
55044,55044,344140.27,4482830.83,2099.25,-43.05270781,89.37517603,46.21228656,38.43419831,34.53628915
55049,55049,344140.74,4482830.5,2099.28,269.134394,98.81712661,46.58496629,36.38293492,32.02455903
55054,55054,344141.17,4482830.15,2099.34,226.4774721,85.88294774,43.23084872,34.22371029,29.92098505
55059,55059,344141.6,4482829.8,2099.4,264.2970112,66.22299584,42.48548926,33.25205921,29.70120866
55064,55064,344141.99,4482829.51,2099.55,338.616803,67.9044391,42.85816899,35.84312876,31.33383324
55069,55069,344142.39,4482829.21,2099.69,558.4978439,79.15717472,49.1937244,39.40584939,34.22232288
55074,55074,344142.88,4482828.8,2099.8,328.062513,98.9464684,50.68444332,40.05361678,34.85025541
55079,55079,344143.34,4482828.41,2099.91,317.9479851,72.30205992,40.62209061,35.84312876,31.36522987
55084,55084,344143.63,4482828.33,2099.99,288.0441636,116.2782681,47.70300548,35.6272063,31.71059276
55089,55089,344143.9,4482828.26,2100.08,278.3693978,86.14163131,44.34888791,35.84312876,32.02455903
55094,55094,344144.01,4482828.12,2100.17,-99.38623048,103.7321146,43.97620818,37.13866354,32.65249156
55099,55099,344144.12,4482827.99,2100.25,150.398632,76.31165537,43.97620818,38.11031462,33.90835662
55104,55104,344144.32,4482827.92,2100.31,273.5320149,77.99309862,46.58496629,37.13866354,33.90835662
55109,55109,344144.52,4482827.86,2100.36,96.30789591,94.29016401,44.72156764,37.24662477,32.65249156
55114,55114,344144.63,4482827.77,2100.42,219.8810409,95.58358189,45.83960683,36.38293492,31.71059276
55119,55119,344144.74,4482827.68,2100.48,412.4968327,88.08175814,46.21228656,34.22371029,30.14076144
55124,55124,344144.83,4482827.65,2100.47,265.6162974,85.88294774,44.72156764,33.79186537,28.94768963
55129,55129,344144.91,4482827.62,2100.45,284.0863048,97.39436694,48.07568521,33.14409798,28.85349975
55134,55134,344144.9,4482827.62,2100.45,339.9360892,88.85780888,49.93908386,34.43963275,29.29305252
55139,55139,344144.89,4482827.62,2100.45,327.1829888,98.29975946,45.83960683,34.11574906,29.60701879
55144,55144,344144.89,4482827.62,2100.45,351.3699033,99.20515198,43.97620818,34.22371029,29.45003565
55149,55149,344144.89,4482827.63,2100.45,359.7253829,91.57398644,47.70300548,34.43963275,29.35584577
55154,55154,344144.89,4482827.64,2100.45,418.2137398,97.65305051,46.58496629,34.76351645,29.29305252
55159,55159,344144.9,4482827.66,2100.45,321.9058439,97.13568336,45.83960683,34.11574906,29.54422553
55164,55164,344144.92,4482827.62,2100.46,300.7972639,94.93687295,44.72156764,33.57594291,29.13606939
55169,55169,344144.94,4482827.57,2100.47,280.1284461,90.02188498,44.34888791,34.33167152,28.97908626
55174,55174,344145.01,4482827.31,2100.54,302.9960743,97.91173409,48.07568521,34.22371029,29.19886264
55179,55179,344145.1,4482827.06,2100.61,335.0987063,98.81712661,42.11280953,30.33710597,27.81741108
55184,55184,344145.27,4482826.93,2100.67,405.0208773,89.63385961,43.60352845,31.52467951,26.7813224
55263,55263,344145.13,4482828.38,2100.18,33.8616803,25.99769954,33.98839141,32.28040813,29.60701879
55268,55268,344145.13,4482828.39,2100.18,20.75677026,34.40491581,33.83931951,32.28040813,29.51282891
55273,55273,344145.12,4482828.39,2100.18,17.59048327,28.84321889,33.01942411,31.84856321,29.8581918
55278,55278,344145.12,4482828.38,2100.17,7.695836431,28.32585174,35.06916262,31.52467951,30.04657156
55283,55283,344145.12,4482828.38,2100.18,2.401100967,40.61332167,31.86411694,32.38836936,29.48143228
55288,55288,344145.12,4482828.38,2100.18,-46.61478067,28.84321889,32.98215613,31.84856321,29.54422553
55293,55293,344145.12,4482828.38,2100.18,20.09712714,31.0420293,32.34860059,32.82021429,29.51282891
55298,55298,344145.12,4482828.38,2100.18,-8.135598513,36.8624098,34.21199924,32.60429182,29.70120866
55303,55303,344145.12,4482828.38,2100.18,20.4489368,33.24083971,32.1995287,33.36002044,29.51282891
55308,55308,344145.13,4482828.38,2100.18,-35.97253829,30.13663678,30.74607775,32.71225306,29.73260529
55313,55313,344145.13,4482828.38,2100.18,-42.78885056,34.5342576,32.46040451,32.92817552,29.95238168
55318,55318,344145.13,4482828.38,2100.18,11.25790929,27.80848458,34.17473127,32.92817552,29.70120866
55323,55323,344145.15,4482828.4,2100.19,-36.5882052,29.36058605,36.33627371,33.14409798,29.57562216
55328,55328,344145.18,4482828.41,2100.19,-6.464502602,30.65400394,34.9573587,31.09283459,29.57562216
55333,55333,344145.19,4482828.44,2100.17,235.7124758,43.32949923,38.01333249,32.38836936,29.19886264
55338,55338,344145.2,4482828.48,2100.15,37.07194349,40.09595452,35.85179006,32.1724469,29.04187951
55343,55343,344145.2,4482828.49,2100.14,67.28359851,47.46843647,32.79581627,32.71225306,29.57562216
55348,55348,344145.2,4482828.5,2100.14,56.28954647,38.41451126,35.06916262,32.38836936,29.32444915
55353,55353,344145.19,4482828.51,2100.14,92.78979926,37.76780232,36.67168546,33.03613675,29.26165589
55358,55358,344145.19,4482828.51,2100.13,79.15717472,38.15582768,30.48520194,33.03613675,29.26165589
55363,55363,344145.18,4482828.52,2100.13,45.73525651,44.23489176,34.88282276,33.68390414,29.19886264
55368,55368,344145.18,4482828.53,2100.12,58.92811896,40.87200525,34.69648289,32.1724469,28.88489638
55373,55373,344145.17,4482828.53,2100.12,43.14066022,37.50911874,33.61571168,31.74060197,29.01048288
55378,55378,344145.17,4482828.53,2100.13,29.50803569,39.96661273,30.44793397,32.71225306,29.23025927
55383,55383,344145.17,4482828.54,2100.13,119.1755242,33.11149792,31.49143721,32.1724469,29.10467276
55388,55388,344145.16,4482828.54,2100.12,35.66470483,37.37977695,30.55973789,32.28040813,29.29305252
55393,55393,344145.15,4482828.56,2100.11,112.5790929,39.19056199,34.99462668,31.84856321,29.26165589
55398,55398,344145.14,4482828.58,2100.1,61.56669145,31.43005467,32.34860059,31.63264074,29.66981204
